2025-09-01 13:41:32,314 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='False', Details='Request successful. Status: 401'
2025-09-01 17:28:38,133 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:28:38,249 - Action='VIEW_DOCTOR_PROFILE', Resource='doctors', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:30:18,798 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:30:22,201 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:30:22,236 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:39:39,811 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:39:40,282 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:39:40,331 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:43:27,423 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:43:27,835 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:43:27,876 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:46:19,996 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:46:20,135 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:46:35,708 - Action='UPLOAD_PROFILE_PICTURE', Resource='profile', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:47:13,690 - Action='UPLOAD_PROFILE_PICTURE', Resource='profile', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:47:19,770 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:47:19,803 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:47:27,274 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:47:27,299 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:47:27,415 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:47:27,437 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:47:30,971 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:14,652 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:14,682 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:19,094 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:19,600 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:19,620 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:25,374 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:25,383 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:25,393 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:25,472 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:25,514 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:25,520 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:48:29,103 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:52:20,307 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:52:20,336 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:52:27,679 - Action='SEARCH_PATIENT_BY_USERNAME', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:52:27,724 - Action='SEARCH_PATIENT_BY_USERNAME', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:53:04,568 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:53:04,637 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:53:04,827 - Action='SEARCH_PATIENT_BY_USERNAME', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 17:53:04,874 - Action='SEARCH_PATIENT_BY_USERNAME', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:00:30,800 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:00:43,239 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:19:08,158 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:19:24,715 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:48:07,433 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:48:10,613 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:48:10,634 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:49:51,684 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:49:51,870 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:49:56,516 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:49:56,546 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:49:56,568 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:49:56,610 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:50:11,244 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:50:11,266 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:50:11,288 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:50:11,308 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:50:38,100 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:50:38,136 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:51:36,506 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:51:36,532 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:51:36,546 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:51:36,588 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:51:54,203 - Action='SEARCH_PATIENT_BY_USERNAME', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:51:54,237 - Action='SEARCH_PATIENT_BY_USERNAME', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:51:55,972 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:51:56,001 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:56:57,020 - Action='SEARCH_PATIENT_BY_USERNAME', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-01 18:56:57,156 - Action='SEARCH_PATIENT_BY_USERNAME', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:15,225 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:18,727 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:18,745 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:30,322 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:30,425 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:30,426 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:30,426 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:30,466 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:30,479 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:33,840 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:36,551 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:42,022 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:45,030 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:45,049 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:45,053 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:45,059 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:46,453 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:54:52,632 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:01,487 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:01,500 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:01,510 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:01,513 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:05,962 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:06,877 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:07,593 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:07,994 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:08,745 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:09,066 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:10,596 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:12,915 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:12,925 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:12,931 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:12,936 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 10:55:16,305 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:07,976 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:08,311 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:08,730 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:09,148 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:10,078 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:12,016 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:12,953 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:13,546 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:13,906 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:14,209 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:14,416 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:14,658 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:14,906 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:15,118 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:15,326 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:15,527 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:15,758 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:15,966 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:16,176 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:16,374 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:16,566 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:16,757 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:16,966 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:17,156 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:17,356 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:17,536 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:17,806 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:18,000 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:18,186 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:18,365 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:18,598 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:19,376 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:19,871 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:20,216 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:20,399 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:20,606 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:21,377 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:03:22,286 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:19,950 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:23,887 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:23,975 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:28,737 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:28,743 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:28,802 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:28,820 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:28,826 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:28,848 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:31,118 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:19:32,232 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:21:54,995 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:21:55,024 - Action='VIEW_ALL_PATIENTS', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:21:55,024 - Action='VIEW_ALL_PATIENTS_DETAILED', Resource='patients', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:21:55,030 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:21:55,051 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:22:08,090 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:22:58,971 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:23:43,190 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:23:43,210 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:24:04,780 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:24:04,784 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:24:04,811 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:24:04,812 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:24:06,120 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:14,689 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:14,798 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:22,210 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:22,215 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:22,258 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:22,269 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:22,286 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:22,301 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:24,999 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:25,018 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:25,019 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:25,054 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:25,059 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:25,085 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:26,889 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:28,418 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:28,579 - Action='VIEW_CHAT_HISTORY', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:41,764 - Action='VIEW_CHATEABLE_USERS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:29:41,766 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:46:16,555 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='False', Details='Request successful. Status: 401'
2025-09-02 11:46:22,569 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='False', Details='Request successful. Status: 401'
2025-09-02 11:46:42,955 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:55:10,486 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:55:12,304 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 11:55:12,339 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:01:36,800 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:04:37,020 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:08:10,710 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:08:18,706 - Action='VIEW_ASSIGNED_DOCTORS', Resource='patients', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:19:10,582 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:19:11,228 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:19:11,315 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:21:07,703 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:21:07,781 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='2', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:21:11,253 - Action='USER_LOGIN', Resource='authentication', UserID='None', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:21:11,753 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:21:11,773 - Action='VIEW_OWN_PROFILE', Resource='users', UserID='3', Success='True', Details='Request successful. Status: 200'
2025-09-02 12:21:15,243 - Action='VIEW_CONVERSATIONS', Resource='chat', UserID='3', Success='True', Details='Request successful. Status: 200'
